,file,only_download,direction,throughput_up,throughput_down,lat,long,mcs_up,mcs_down,rsrp0,rsrp1,rsrp2,rsrp3,rsrp4,rsrp5,rsrp6,rsrp7,beam_id0,beam_id1,beam_id2,beam_id3,beam_id4,beam_id5,beam_id6,beam_id7,selected_beam
25,25 Oct with GPS/23Oct25 160839.1.csv,False,N,78.4,1.4,45.476864,9.231486,13.0,4.0,-83.7,-80.3,-85.9,-88.5,0,0,0,0,2,3,26,27,0,0,0,0, 3
26,25 Oct with GPS/23Oct25 160839.1.csv,False,N,78.3,1.4,45.476864,9.231486,13.0,4.0,-83.8,-80.3,-86.0,-88.4,0,0,0,0,2,3,26,27,0,0,0,0, 3
27,25 Oct with GPS/23Oct25 160839.1.csv,False,N,79.5,1.3,45.476864,9.231486,13.0,4.0,-83.7,-80.3,-86.0,-88.7,0,0,0,0,2,3,26,27,0,0,0,0, 3
28,25 Oct with GPS/23Oct25 160839.1.csv,False,N,78.8,1.1,45.476864,9.231486,13.0,1.0,-83.3,-79.9,-86.0,-88.7,0,0,0,0,2,3,26,27,0,0,0,0, 3
29,25 Oct with GPS/23Oct25 160839.1.csv,False,N,73.7,1.3,45.476864,9.231485,12.0,4.0,-83.5,-80.2,-86.0,-88.8,0,0,0,0,2,3,26,27,0,0,0,0, 3
30,25 Oct with GPS/23Oct25 160839.1.csv,False,N,73.2,1.3,45.476864,9.231486,12.0,4.0,-83.5,-80.4,-86.1,-88.8,0,0,0,0,2,3,26,27,0,0,0,0, 3
31,25 Oct with GPS/23Oct25 160839.1.csv,False,N,74.4,1.3,45.476864,9.231485,12.0,4.0,-83.6,-80.6,-85.9,-88.6,0,0,0,0,2,3,26,27,0,0,0,0, 3
32,25 Oct with GPS/23Oct25 160839.1.csv,False,N,72.3,1.2,45.476864,9.231485,12.0,4.0,-84.1,-80.7,-85.9,-88.4,0,0,0,0,2,3,26,27,0,0,0,0, 3
33,25 Oct with GPS/23Oct25 160839.1.csv,False,N,72.6,1.2,45.476868,9.231486,12.0,4.0,-84.3,-80.6,-85.8,-88.2,0,0,0,0,2,3,26,27,0,0,0,0, 3
34,25 Oct with GPS/23Oct25 160839.1.csv,False,N,79.1,1.3,45.476868,9.231485,13.0,4.0,-84.1,-80.5,-85.8,-88.3,0,0,0,0,2,3,26,27,0,0,0,0, 3
35,25 Oct with GPS/23Oct25 160839.1.csv,False,N,73.9,1.0,45.476868,9.231486,12.0,1.0,-83.7,-79.9,-85.9,-88.2,0,0,0,0,2,3,26,27,0,0,0,0, 3
36,25 Oct with GPS/23Oct25 160839.1.csv,False,E,7.4,176.0,45.476864,9.231486,19.0,19.0,-95.6,-88.5,-88.6,-91.9,-98.0,0,0,0,2,3,3,4,29,0,0,0, 3
37,25 Oct with GPS/23Oct25 160839.1.csv,False,E,11.9,379.4,45.476864,9.231486,18.0,18.0,-95.9,-89.4,-92.1,-96.7,0,0,0,0,2,3,4,29,0,0,0,0, 3
38,25 Oct with GPS/23Oct25 160839.1.csv,False,E,12.9,354.4,45.476864,9.231486,19.0,18.0,-96.5,-95.0,-90.0,-90.4,-92.5,-94.9,0,0,2,2,3,3,4,29,0,0, 3
39,25 Oct with GPS/23Oct25 160839.1.csv,False,E,17.2,317.2,45.476864,9.231486,23.0,20.0,-92.5,-88.9,-91.8,-94.0,0,0,0,0,2,3,4,29,0,0,0,0, 3
40,25 Oct with GPS/23Oct25 160839.1.csv,False,E,15.8,352.5,45.476864,9.231485,22.0,21.0,-91.4,-88.3,-91.5,-93.6,0,0,0,0,2,3,4,29,0,0,0,0, 3
41,25 Oct with GPS/23Oct25 160839.1.csv,False,E,16.2,366.6,45.476864,9.231485,21.0,20.0,-92.0,-88.4,-92.2,-93.3,0,0,0,0,2,3,4,29,0,0,0,0, 3
42,25 Oct with GPS/23Oct25 160839.1.csv,False,E,15.6,372.9,45.476864,9.231485,21.0,21.0,-92.2,-88.2,-88.4,-91.9,-93.7,0,0,0,2,3,3,4,29,0,0,0, 3
43,25 Oct with GPS/23Oct25 160839.1.csv,False,E,15.3,374.4,45.476864,9.231485,21.0,20.0,-91.9,-87.8,-91.5,-93.9,0,0,0,0,2,3,4,29,0,0,0,0, 3
44,25 Oct with GPS/23Oct25 160839.1.csv,False,E,15.2,374.4,45.476864,9.231485,21.0,21.0,-91.7,-87.6,-92.0,-93.6,0,0,0,0,2,3,4,29,0,0,0,0, 3
45,25 Oct with GPS/23Oct25 160839.1.csv,False,E,14.7,364.1,45.476864,9.231485,21.0,21.0,-92.0,-87.6,-91.7,-94.4,0,0,0,0,2,3,4,29,0,0,0,0, 3
46,25 Oct with GPS/23Oct25 160839.1.csv,False,E,15.4,370.7,45.476864,9.231485,21.0,21.0,-92.6,-87.5,-91.3,-95.0,0,0,0,0,2,3,4,29,0,0,0,0, 3
47,25 Oct with GPS/23Oct25 160839.1.csv,False,E,14.4,371.4,45.476864,9.231486,21.0,21.0,-93.5,-86.9,-91.2,-100.9,-103.3,0,0,0,2,3,4,28,28,0,0,0, 3
48,25 Oct with GPS/23Oct25 160839.1.csv,False,E,16.4,378.1,45.476864,9.231485,22.0,21.0,-93.5,-88.1,-87.8,-92.2,-99.8,0,0,0,2,3,3,4,28,0,0,0, 3
49,25 Oct with GPS/23Oct25 160839.1.csv,False,E,15.2,323.6,45.476864,9.231486,22.0,21.0,-93.1,-88.2,-88.3,-92.3,-99.1,-99.8,0,0,2,3,3,4,28,28,0,0, 3
50,25 Oct with GPS/23Oct25 160839.1.csv,False,E,12.6,358.9,45.476864,9.231485,19.0,19.0,-93.1,-87.8,-92.4,-92.3,-99.2,-99.1,0,0,2,3,4,4,28,28,0,0, 3
51,25 Oct with GPS/23Oct25 160839.1.csv,False,E,13.5,385.4,45.47686,9.231486,20.0,19.0,-93.0,-88.5,-93.0,-92.9,-98.8,-98.8,0,0,2,3,4,4,28,28,0,0, 3
52,25 Oct with GPS/23Oct25 160839.1.csv,False,E,14.9,359.6,45.47686,9.231485,21.0,20.0,-92.3,-88.4,-93.4,-99.1,-106.6,0,0,0,2,3,4,28,29,0,0,0, 3
53,25 Oct with GPS/23Oct25 160839.1.csv,False,E,15.7,375.7,45.47686,9.231486,23.0,21.0,-93.5,-88.1,-88.4,-88.7,-93.4,-110.3,-98.5,0,2,3,3,3,4,27,29,0, 3
54,25 Oct with GPS/23Oct25 160839.1.csv,False,E,66.4,0.8,45.476864,9.231486,13.0,3.0,-94.4,-88.8,-88.7,-93.4,-110.7,-110.7,-110.6,0,2,3,3,4,5,27,28,0, 3
55,25 Oct with GPS/23Oct25 160839.1.csv,False,E,65.3,0.9,45.476864,9.231486,13.0,3.0,-93.6,-88.8,-91.7,-111.1,-111.2,0,0,0,2,3,4,28,29,0,0,0, 3
56,25 Oct with GPS/23Oct25 160839.1.csv,False,E,66.5,0.8,45.476864,9.231488,13.0,0.0,-92.4,-88.0,-91.9,-109.6,0,0,0,0,2,3,4,5,0,0,0,0, 3
57,25 Oct with GPS/23Oct25 160839.1.csv,False,E,76.8,1.3,45.476864,9.231488,13.0,3.0,-93.6,-87.4,-87.4,-91.7,-109.8,0,0,0,2,3,3,4,5,0,0,0, 3
58,25 Oct with GPS/23Oct25 160839.1.csv,False,E,75.9,1.4,45.476864,9.231488,12.0,5.0,-93.8,-87.5,-91.6,-101.7,0,0,0,0,2,3,4,29,0,0,0,0, 3
59,25 Oct with GPS/23Oct25 160839.1.csv,False,E,74.4,1.0,45.476864,9.231488,12.0,3.0,-92.7,-87.2,-86.8,-91.9,-96.8,0,0,0,2,3,3,4,29,0,0,0, 3
60,25 Oct with GPS/23Oct25 160839.1.csv,False,E,74.6,1.3,45.476864,9.23149,13.0,3.0,-91.9,-88.9,-88.5,-88.7,-93.0,-96.7,0,0,2,3,3,3,4,29,0,0, 3
61,25 Oct with GPS/23Oct25 160839.1.csv,False,E,87.5,1.7,45.476864,9.231488,14.0,7.0,-92.6,-88.9,-88.7,-93.2,-97.0,0,0,0,2,3,3,4,29,0,0,0, 3
62,25 Oct with GPS/23Oct25 160839.1.csv,False,E,71.7,1.2,45.476864,9.23149,12.0,5.0,-92.3,-88.0,-94.1,-97.1,0,0,0,0,2,3,4,29,0,0,0,0, 3
63,25 Oct with GPS/23Oct25 160839.1.csv,False,E,71.1,1.2,45.476864,9.23149,12.0,3.0,-92.4,-86.9,-92.4,-96.8,0,0,0,0,2,3,4,29,0,0,0,0, 3
64,25 Oct with GPS/23Oct25 160839.1.csv,False,E,75.6,1.2,45.476868,9.23149,13.0,3.0,-91.8,-86.4,-93.1,-96.4,0,0,0,0,2,3,4,29,0,0,0,0, 3
65,25 Oct with GPS/23Oct25 160839.1.csv,False,E,80.9,1.3,45.476868,9.23149,13.0,3.0,-91.3,-86.5,-94.0,-96.0,0,0,0,0,2,3,4,29,0,0,0,0, 3
66,25 Oct with GPS/23Oct25 160839.1.csv,False,E,80.8,1.3,45.476868,9.23149,13.0,5.0,-91.4,-86.0,-93.7,-96.5,0,0,0,0,2,3,4,29,0,0,0,0, 3
67,25 Oct with GPS/23Oct25 160839.1.csv,False,E,80.6,1.3,45.476868,9.231488,13.0,3.0,-91.5,-86.4,-93.2,-96.4,0,0,0,0,2,3,4,29,0,0,0,0, 3
68,25 Oct with GPS/23Oct25 160839.1.csv,False,E,86.8,1.3,45.476868,9.23149,14.0,3.0,-91.5,-85.4,-93.4,-109.7,-107.0,-104.1,0,0,2,3,4,26,26,26,0,0, 3
69,25 Oct with GPS/23Oct25 160839.1.csv,False,E,81.0,1.1,45.476868,9.231488,13.0,5.0,-92.7,-86.6,-92.9,-98.6,0,0,0,0,2,3,4,26,0,0,0,0, 3
70,25 Oct with GPS/23Oct25 160839.1.csv,False,E,85.9,1.3,45.476868,9.23149,14.0,3.0,-92.7,-86.1,-92.7,-98.1,0,0,0,0,2,3,4,26,0,0,0,0, 3
71,25 Oct with GPS/23Oct25 160839.1.csv,False,E,84.6,1.1,45.476868,9.231488,14.0,3.0,-92.7,-85.7,-93.3,-97.7,0,0,0,0,2,3,4,26,0,0,0,0, 3
72,25 Oct with GPS/23Oct25 160839.1.csv,False,E,21.2,0.2,45.476868,9.23149,22.0,3.0,-92.4,-86.0,-92.7,-97.7,0,0,0,0,2,3,4,26,0,0,0,0, 3
73,25 Oct with GPS/23Oct25 160839.1.csv,False,S,4.2,31.9,45.476868,9.23149,23.0,15.0,-88.0,-87.4,-113.1,-101.3,-97.4,-97.5,0,0,2,3,26,27,27,29,0,0, 3
74,25 Oct with GPS/23Oct25 160839.1.csv,False,S,18.7,381.5,45.476864,9.231492,24.0,16.0,-88.4,-87.9,-104.4,-111.2,-97.4,0,0,0,2,3,26,27,29,0,0,0, 3
75,25 Oct with GPS/23Oct25 160839.1.csv,False,S,19.2,380.3,45.476868,9.231492,24.0,15.0,-87.8,-87.2,-99.0,-96.7,0,0,0,0,2,3,27,29,0,0,0,0, 3
76,25 Oct with GPS/23Oct25 160839.1.csv,False,S,18.3,360.2,45.476864,9.231492,24.0,15.0,-87.9,-87.2,-96.9,-96.9,0,0,0,0,2,3,27,29,0,0,0,0, 3
77,25 Oct with GPS/23Oct25 160839.1.csv,False,S,18.7,320.3,45.476864,9.231492,24.0,15.0,-87.4,-86.6,-96.3,-96.1,0,0,0,0,2,3,27,29,0,0,0,0, 3
78,25 Oct with GPS/23Oct25 160839.1.csv,False,S,18.8,403.1,45.476864,9.231492,24.0,15.0,-87.0,-86.3,-96.1,-95.4,0,0,0,0,2,3,27,29,0,0,0,0, 3
79,25 Oct with GPS/23Oct25 160839.1.csv,False,S,18.7,371.6,45.476864,9.231492,24.0,15.0,-87.1,-86.2,-95.9,-96.3,0,0,0,0,2,3,27,29,0,0,0,0, 3
80,25 Oct with GPS/23Oct25 160839.1.csv,False,S,19.1,377.1,45.47686,9.231492,25.0,16.0,-87.0,-85.9,-95.9,-95.9,0,0,0,0,2,3,27,29,0,0,0,0, 3
81,25 Oct with GPS/23Oct25 160839.1.csv,False,S,19.0,373.6,45.47686,9.231492,25.0,15.0,-87.1,-86.3,-95.9,-95.7,0,0,0,0,2,3,27,29,0,0,0,0, 3
82,25 Oct with GPS/23Oct25 160839.1.csv,False,S,18.7,368.4,45.47686,9.231492,24.0,16.0,-87.2,-86.3,-95.8,-95.9,0,0,0,0,2,3,27,29,0,0,0,0, 3
83,25 Oct with GPS/23Oct25 160839.1.csv,False,S,19.3,373.0,45.47686,9.231493,25.0,16.0,-87.2,-86.3,-95.7,-95.8,0,0,0,0,2,3,27,29,0,0,0,0, 3
84,25 Oct with GPS/23Oct25 160839.1.csv,False,S,18.9,381.2,45.47686,9.231493,24.0,16.0,-87.3,-86.3,-95.4,-95.8,0,0,0,0,2,3,27,29,0,0,0,0, 3
85,25 Oct with GPS/23Oct25 160839.1.csv,False,S,18.7,376.7,45.47686,9.231493,24.0,16.0,-87.3,-86.2,-95.1,-96.1,0,0,0,0,2,3,27,29,0,0,0,0, 3
86,25 Oct with GPS/23Oct25 160839.1.csv,False,S,18.8,362.2,45.47686,9.231492,24.0,16.0,-87.4,-86.3,-95.2,-96.4,0,0,0,0,2,3,27,29,0,0,0,0, 3
87,25 Oct with GPS/23Oct25 160839.1.csv,False,S,18.5,355.5,45.47686,9.231493,25.0,16.0,-87.5,-86.4,-95.1,-96.5,0,0,0,0,2,3,27,29,0,0,0,0, 3
88,25 Oct with GPS/23Oct25 160839.1.csv,False,S,19.1,337.0,45.47686,9.231493,25.0,16.0,-87.5,-86.3,-95.1,-96.6,0,0,0,0,2,3,27,29,0,0,0,0, 3
89,25 Oct with GPS/23Oct25 160839.1.csv,False,S,18.3,356.3,45.47686,9.231493,25.0,15.0,-87.4,-86.1,-94.8,-96.6,0,0,0,0,2,3,27,29,0,0,0,0, 3
90,25 Oct with GPS/23Oct25 160839.1.csv,False,S,19.3,334.3,45.47686,9.231493,25.0,15.0,-87.2,-86.1,-94.6,-94.7,-96.2,0,0,0,2,3,27,27,29,0,0,0, 3
91,25 Oct with GPS/23Oct25 160839.1.csv,False,S,74.3,1.5,45.47686,9.231493,14.0,2.0,-87.4,-86.2,-94.7,-96.1,0,0,0,0,2,3,27,29,0,0,0,0, 3
92,25 Oct with GPS/23Oct25 160839.1.csv,False,S,75.9,1.3,45.47686,9.231493,14.0,2.0,-87.4,-86.4,-94.8,-96.1,0,0,0,0,2,3,27,29,0,0,0,0, 3
93,25 Oct with GPS/23Oct25 160839.1.csv,False,S,64.0,1.1,45.47686,9.231495,14.0,2.0,-88.4,-87.3,-95.1,-97.5,0,0,0,0,2,3,27,29,0,0,0,0, 3
94,25 Oct with GPS/23Oct25 160839.1.csv,False,S,88.5,1.7,45.47686,9.231493,14.0,4.0,-88.2,-87.3,-95.6,-97.1,0,0,0,0,2,3,27,29,0,0,0,0, 3
95,25 Oct with GPS/23Oct25 160839.1.csv,False,S,91.2,1.7,45.47686,9.231493,14.0,2.0,-87.8,-87.2,-95.5,-96.5,0,0,0,0,2,3,27,29,0,0,0,0, 3
96,25 Oct with GPS/23Oct25 160839.1.csv,False,S,91.2,1.5,45.47686,9.231493,14.0,2.0,-87.7,-86.8,-95.5,-96.1,0,0,0,0,2,3,27,29,0,0,0,0, 3
97,25 Oct with GPS/23Oct25 160839.1.csv,False,S,91.3,1.4,45.47686,9.231493,14.0,2.0,-87.8,-87.1,-95.7,-96.5,0,0,0,0,2,3,27,29,0,0,0,0, 3
98,25 Oct with GPS/23Oct25 160839.1.csv,False,S,91.2,1.3,45.47686,9.231493,14.0,2.0,-87.9,-87.2,-95.7,-96.9,0,0,0,0,2,3,27,29,0,0,0,0, 3
99,25 Oct with GPS/23Oct25 160839.1.csv,False,S,92.2,1.3,45.47686,9.231493,14.0,2.0,-88.0,-87.2,-95.7,-97.0,0,0,0,0,2,3,27,29,0,0,0,0, 3
100,25 Oct with GPS/23Oct25 160839.1.csv,False,S,91.9,1.6,45.47686,9.231493,14.0,2.0,-88.6,-87.6,-95.6,-98.1,0,0,0,0,2,3,27,29,0,0,0,0, 3
101,25 Oct with GPS/23Oct25 160839.1.csv,False,S,88.3,1.4,45.47686,9.231495,14.0,2.0,-89.1,-88.5,-96.1,-98.2,0,0,0,0,2,3,27,29,0,0,0,0, 3
102,25 Oct with GPS/23Oct25 160839.1.csv,False,S,54.3,1.1,45.47686,9.231495,6.0,2.0,-90.9,-89.2,-88.5,-89.4,-97.6,-98.4,-98.0,0,2,2,3,3,27,29,29,0, 3
103,25 Oct with GPS/23Oct25 160839.1.csv,False,S,109.3,1.9,45.47686,9.231495,16.0,3.0,-89.9,-88.6,-97.2,-98.4,0,0,0,0,2,3,27,29,0,0,0,0, 3
104,25 Oct with GPS/23Oct25 160839.1.csv,False,S,109.0,1.7,45.47686,9.231495,16.0,2.0,-89.0,-88.0,-96.5,-98.1,0,0,0,0,2,3,27,29,0,0,0,0, 3
105,25 Oct with GPS/23Oct25 160839.1.csv,False,S,109.6,1.8,45.47686,9.231495,16.0,2.0,-88.7,-87.6,-96.3,-97.9,0,0,0,0,2,3,27,29,0,0,0,0, 3
106,25 Oct with GPS/23Oct25 160839.1.csv,False,S,91.7,1.4,45.47686,9.231493,16.0,2.0,-89.0,-88.4,-88.1,-96.3,-98.1,0,0,0,2,3,3,27,29,0,0,0, 3
107,25 Oct with GPS/23Oct25 160839.1.csv,False,S,94.1,1.4,45.47686,9.231493,14.0,2.0,-88.9,-88.3,-96.6,-97.8,0,0,0,0,2,3,27,29,0,0,0,0, 3
108,25 Oct with GPS/23Oct25 160839.1.csv,False,S,93.3,1.5,45.47686,9.231495,14.0,2.0,-88.5,-88.0,-112.8,-96.2,-97.4,0,0,0,2,3,26,27,29,0,0,0, 3
109,25 Oct with GPS/23Oct25 160839.1.csv,False,W,7.1,215.9,45.47686,9.231493,12.0,15.0,-98.3,-96.9,-107.9,-102.8,0,0,0,0,2,3,4,29,0,0,0,0,2
110,25 Oct with GPS/23Oct25 160839.1.csv,False,W,7.2,221.7,45.47686,9.231493,12.0,16.0,-97.3,-97.4,-109.1,-102.3,0,0,0,0,2,3,28,29,0,0,0,0,2
111,25 Oct with GPS/23Oct25 160839.1.csv,False,W,7.5,205.5,45.47686,9.231493,13.0,15.0,-97.3,-96.9,-118.2,-103.0,-102.4,0,0,0,2,3,4,28,29,0,0,0,2
112,25 Oct with GPS/23Oct25 160839.1.csv,False,W,7.1,217.9,45.47686,9.231493,12.0,15.0,-97.8,-96.7,-107.9,-109.5,-103.0,0,0,0,2,3,4,4,29,0,0,0,2
113,25 Oct with GPS/23Oct25 160839.1.csv,False,W,9.4,245.1,45.47686,9.231495,15.0,18.0,-97.6,-96.7,-106.1,-102.8,0,0,0,0,2,3,4,29,0,0,0,0,2
114,25 Oct with GPS/23Oct25 160839.1.csv,False,W,8.5,242.7,45.47686,9.231495,14.0,18.0,-97.3,-96.5,-105.2,-102.6,0,0,0,0,2,3,4,29,0,0,0,0,2
115,25 Oct with GPS/23Oct25 160839.1.csv,False,W,8.9,249.9,45.476856,9.231495,14.0,19.0,-96.8,-96.3,-105.7,-102.3,0,0,0,0,2,3,4,29,0,0,0,0,2
116,25 Oct with GPS/23Oct25 160839.1.csv,False,W,8.2,232.6,45.476856,9.231497,14.0,18.0,-97.3,-96.0,-106.3,-102.4,0,0,0,0,2,3,4,29,0,0,0,0,2
117,25 Oct with GPS/23Oct25 160839.1.csv,False,W,9.0,239.1,45.476856,9.231497,14.0,18.0,-97.1,-96.2,-106.0,-102.1,0,0,0,0,2,3,4,29,0,0,0,0,2
118,25 Oct with GPS/23Oct25 160839.1.csv,False,W,8.6,241.8,45.476856,9.231497,14.0,18.0,-97.1,-96.6,-105.9,-101.7,0,0,0,0,2,3,4,29,0,0,0,0,2
119,25 Oct with GPS/23Oct25 160839.1.csv,False,W,8.3,241.9,45.476856,9.231497,14.0,18.0,-97.4,-96.0,-105.5,-102.2,0,0,0,0,2,3,4,29,0,0,0,0,2
120,25 Oct with GPS/23Oct25 160839.1.csv,False,W,8.7,236.8,45.476856,9.231495,14.0,18.0,-97.4,-96.4,-106.3,-117.6,-115.2,-102.2,0,0,2,3,4,28,28,29,0,0,2
121,25 Oct with GPS/23Oct25 160839.1.csv,False,W,7.9,237.3,45.476856,9.231495,14.0,18.0,-97.2,-96.2,-105.6,-116.0,-114.4,0,0,0,2,3,4,29,29,0,0,0,2
122,25 Oct with GPS/23Oct25 160839.1.csv,False,W,7.9,230.9,45.476856,9.231495,13.0,18.0,-96.7,-95.8,-105.9,-109.1,0,0,0,0,2,3,4,29,0,0,0,0,2
123,25 Oct with GPS/23Oct25 160839.1.csv,False,W,8.3,240.1,45.476856,9.231495,14.0,18.0,-96.9,-96.5,-106.7,-108.5,-108.5,0,0,0,2,3,4,29,29,0,0,0,2
124,25 Oct with GPS/23Oct25 160839.1.csv,False,W,8.7,242.4,45.476852,9.231495,14.0,18.0,-97.1,-96.9,-106.9,-108.8,0,0,0,0,2,3,4,29,0,0,0,0,2
0,25 Oct with GPS/23Oct25 162002.1.csv,False,N,20.6,1039.9,45.476875,9.23319,26.0,27.0,-78.0,-76.1,-60.0,-77.2,0,0,0,0,3,5,10,28,0,0,0,0, 10
1,25 Oct with GPS/23Oct25 162002.1.csv,False,N,20.4,1229.8,45.476875,9.23319,26.0,27.0,-78.4,-76.4,-60.5,-78.1,0,0,0,0,3,5,10,28,0,0,0,0, 10
2,25 Oct with GPS/23Oct25 162002.1.csv,False,N,20.5,1247.0,45.476875,9.23319,26.0,27.0,-78.5,-76.5,-60.6,-78.0,0,0,0,0,3,5,10,28,0,0,0,0, 10
3,25 Oct with GPS/23Oct25 162002.1.csv,False,N,20.5,1244.4,45.476875,9.23319,26.0,27.0,-78.2,-76.5,-60.3,-77.7,0,0,0,0,3,5,10,28,0,0,0,0, 10
4,25 Oct with GPS/23Oct25 162002.1.csv,False,N,20.6,1265.3,45.476875,9.23319,26.0,27.0,-78.3,-76.5,-60.3,-77.3,0,0,0,0,3,5,10,28,0,0,0,0, 10
5,25 Oct with GPS/23Oct25 162002.1.csv,False,N,20.5,1242.0,45.476875,9.23319,26.0,27.0,-78.3,-76.5,-60.3,-77.6,0,0,0,0,3,5,10,28,0,0,0,0, 10
6,25 Oct with GPS/23Oct25 162002.1.csv,False,N,20.5,1269.8,45.476875,9.23319,26.0,27.0,-78.4,-76.7,-60.3,-77.3,0,0,0,0,3,5,10,28,0,0,0,0, 10
7,25 Oct with GPS/23Oct25 162002.1.csv,False,N,20.6,1261.5,45.476875,9.23319,26.0,27.0,-78.3,-76.8,-60.2,-77.7,0,0,0,0,3,5,10,28,0,0,0,0, 10
8,25 Oct with GPS/23Oct25 162002.1.csv,False,N,20.5,1238.4,45.476875,9.23319,26.0,27.0,-78.1,-76.3,-60.3,-77.8,0,0,0,0,3,5,10,28,0,0,0,0, 10
9,25 Oct with GPS/23Oct25 162002.1.csv,False,N,20.5,1287.9,45.476875,9.233191,26.0,27.0,-78.4,-76.4,-60.5,-78.1,0,0,0,0,3,5,10,28,0,0,0,0, 10
10,25 Oct with GPS/23Oct25 162002.1.csv,False,N,20.4,1267.4,45.476871,9.23319,26.0,27.0,-78.6,-76.6,-60.5,-78.1,0,0,0,0,3,5,10,28,0,0,0,0, 10
11,25 Oct with GPS/23Oct25 162002.1.csv,False,N,20.5,1270.2,45.476871,9.23319,26.0,27.0,-78.3,-76.2,-60.2,-77.7,0,0,0,0,3,5,10,28,0,0,0,0, 10
12,25 Oct with GPS/23Oct25 162002.1.csv,False,N,20.5,1279.5,45.476871,9.23319,26.0,27.0,-78.0,-76.4,-60.3,-77.9,0,0,0,0,3,5,10,28,0,0,0,0, 10
13,25 Oct with GPS/23Oct25 162002.1.csv,False,N,20.5,1263.6,45.476871,9.23319,26.0,27.0,-78.1,-76.3,-60.3,-77.9,0,0,0,0,3,5,10,28,0,0,0,0, 10
14,25 Oct with GPS/23Oct25 162002.1.csv,False,N,20.5,1266.7,45.476871,9.23319,26.0,27.0,-78.1,-76.0,-60.1,-77.5,0,0,0,0,3,5,10,28,0,0,0,0, 10
15,25 Oct with GPS/23Oct25 162002.1.csv,False,N,20.6,1276.7,45.476871,9.233191,26.0,27.0,-78.6,-76.1,-60.5,-77.6,0,0,0,0,3,5,10,28,0,0,0,0, 10
16,25 Oct with GPS/23Oct25 162002.1.csv,False,N,20.5,1294.7,45.476871,9.23319,26.0,27.0,-78.6,-76.3,-60.7,-77.8,0,0,0,0,3,5,10,28,0,0,0,0, 10
17,25 Oct with GPS/23Oct25 162002.1.csv,False,N,191.8,3.6,45.476871,9.233191,28.0,4.0,-78.2,-76.1,-60.2,-78.0,0,0,0,0,3,5,10,28,0,0,0,0, 10
18,25 Oct with GPS/23Oct25 162002.1.csv,False,N,191.9,2.7,45.476871,9.233195,28.0,4.0,-78.0,-75.9,-60.0,-77.8,0,0,0,0,3,5,10,28,0,0,0,0, 10
19,25 Oct with GPS/23Oct25 162002.1.csv,False,N,191.8,2.5,45.476871,9.233196,28.0,4.0,-77.6,-75.9,-59.8,-77.9,0,0,0,0,3,5,10,28,0,0,0,0, 10
20,25 Oct with GPS/23Oct25 162002.1.csv,False,N,191.8,2.4,45.476871,9.2332,28.0,4.0,-77.8,-75.9,-59.9,-78.0,0,0,0,0,3,5,10,28,0,0,0,0, 10
21,25 Oct with GPS/23Oct25 162002.1.csv,False,N,245.5,3.4,45.476871,9.233202,28.0,4.0,-77.8,-75.9,-60.0,-78.2,0,0,0,0,3,5,10,28,0,0,0,0, 10
22,25 Oct with GPS/23Oct25 162002.1.csv,False,N,247.7,2.9,45.476875,9.233203,28.0,4.0,-77.8,-76.0,-60.2,-78.4,0,0,0,0,3,5,10,28,0,0,0,0, 10
23,25 Oct with GPS/23Oct25 162002.1.csv,False,N,250.8,2.7,45.476871,9.233202,28.0,4.0,-77.8,-75.9,-60.2,-78.1,0,0,0,0,3,5,10,28,0,0,0,0, 10
24,25 Oct with GPS/23Oct25 162002.1.csv,False,N,250.8,2.6,45.476871,9.2332,28.0,4.0,-77.8,-76.1,-60.5,-78.4,0,0,0,0,3,5,10,28,0,0,0,0, 10
25,25 Oct with GPS/23Oct25 162002.1.csv,False,N,250.8,2.8,45.476871,9.233202,28.0,4.0,-77.7,-75.9,-60.3,-78.4,0,0,0,0,3,5,10,28,0,0,0,0, 10
26,25 Oct with GPS/23Oct25 162002.1.csv,False,N,250.7,2.8,45.476871,9.2332,28.0,4.0,-77.9,-76.3,-60.4,-78.0,0,0,0,0,3,5,10,28,0,0,0,0, 10
27,25 Oct with GPS/23Oct25 162002.1.csv,False,N,250.9,2.6,45.476871,9.2332,28.0,4.0,-77.8,-76.1,-60.3,-78.3,0,0,0,0,3,5,10,28,0,0,0,0, 10
28,25 Oct with GPS/23Oct25 162002.1.csv,False,N,250.8,2.7,45.476871,9.233198,28.0,4.0,-77.9,-76.1,-60.2,-78.4,0,0,0,0,3,5,10,28,0,0,0,0, 10
29,25 Oct with GPS/23Oct25 162002.1.csv,False,N,250.8,2.8,45.476871,9.233198,28.0,4.0,-78.0,-76.1,-60.2,-78.3,0,0,0,0,3,5,10,28,0,0,0,0, 10
30,25 Oct with GPS/23Oct25 162002.1.csv,False,N,250.8,3.1,45.476871,9.2332,28.0,4.0,-78.0,-76.0,-60.4,-78.3,0,0,0,0,3,5,10,28,0,0,0,0, 10
31,25 Oct with GPS/23Oct25 162002.1.csv,False,N,250.9,2.9,45.476871,9.2332,28.0,4.0,-77.7,-75.9,-60.4,-78.9,0,0,0,0,3,5,10,28,0,0,0,0, 10
32,25 Oct with GPS/23Oct25 162002.1.csv,False,N,250.8,2.6,45.476871,9.2332,28.0,4.0,-75.6,-60.0,-82.4,-77.6,0,0,0,0,5,10,27,28,0,0,0,0, 10
